OTU_ID	F01	F02	F03	F04	F05	F06	F07	F08	F09	F10	F11	F12	F13	F14	F15	F16	F17	F18	F19	F20	F21	F22	F23	F24	F25	F26	F27	F28	F29	F30	F31	F32	F33	F34	F35	F36	F37	F38	F39	F40	F41	F42	F43	F44	F45
OTU_486	25.0	25.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	187.0	0.0	0.0	0.0	0.0	0.0	26.0	23.0	0.0	0.0	165.0	266.0	2.0	0.0	0.0	0.0	56.0	11.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	70.0	0.0	0.0	0.0	6.0	0.0	34.0	161.0	20.0
OTU_840	110.0	106.0	11.0	0.0	0.0	17.0	0.0	0.0	0.0	152.0	0.0	39.0	123.0	0.0	896.0	2.0	0.0	54.0	0.0	0.0	0.0	137.0	0.0	4.0	0.0	84.0	0.0	0.0	590.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	223.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
OTU_3435	29.0	6.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	15.0	0.0	1.0	2.0	0.0	47.0	0.0	0.0	1.0	0.0	0.0	0.0	8.0	0.0	3.0	0.0	2.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_1127	59.0	15.0	0.0	0.0	115.0	123.0	361.0	10.0	72.0	57.0	0.0	172.0	11.0	8.0	0.0	381.0	0.0	0.0	111.0	267.0	128.0	58.0	0.0	0.0	0.0	49.0	18.0	21.0	57.0	270.0	0.0	398.0	0.0	71.0	450.0	65.0	0.0	42.0	12.0	3.0	90.0	637.0	1.0	57.0	223.0
OTU_3616	83.0	30.0	13.0	11.0	4.0	60.0	22.0	39.0	51.0	27.0	1.0	1.0	18.0	13.0	27.0	7.0	6.0	17.0	11.0	31.0	7.0	1.0	3.0	43.0	0.0	27.0	14.0	34.0	39.0	22.0	18.0	10.0	24.0	11.0	41.0	17.0	14.0	37.0	15.0	2.0	4.0	17.0	10.0	28.0	28.0
OTU_2752	163.0	9.0	166.0	0.0	339.0	22.0	6234.0	125.0	88.0	7.0	2.0	96.0	1.0	8.0	4.0	0.0	0.0	13.0	251.0	7.0	63.0	14.0	0.0	0.0	0.0	41.0	8.0	0.0	201.0	0.0	4.0	0.0	0.0	0.0	7.0	0.0	0.0	6.0	150.0	0.0	0.0	7.0	0.0	1.0	16.0
OTU_122	87.0	135.0	2083.0	3118.0	641.0	259.0	13.0	42.0	119.0	54.0	374.0	3.0	5.0	699.0	4690.0	2.0	22.0	31.0	176.0	75.0	338.0	523.0	20.0	2.0	3.0	1136.0	1514.0	127.0	44.0	178.0	19.0	173.0	188.0	597.0	1057.0	666.0	1033.0	315.0	112.0	2113.0	3652.0	701.0	865.0	1754.0	83.0
OTU_1254	232.0	0.0	88.0	0.0	38.0	23.0	0.0	87.0	16.0	233.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	0.0	0.0	0.0	0.0	0.0	14.0	23.0	155.0	1.0	0.0	0.0	5.0	2.0	0.0	0.0	0.0	0.0	0.0
OTU_2728	6.0	0.0	0.0	54.0	0.0	46.0	0.0	0.0	3.0	2.0	2.0	0.0	0.0	1.0	0.0	166.0	134.0	558.0	85.0	0.0	2.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	37.0	29.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
OTU_981	117.0	0.0	0.0	3.0	0.0	5.0	0.0	27.0	11.0	5.0	1.0	0.0	0.0	43.0	17.0	274.0	57.0	149.0	210.0	0.0	0.0	29.0	2.0	1.0	0.0	87.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	1.0	10.0	0.0	15.0	0.0	0.0	20.0	0.0	93.0	0.0	0.0
OTU_1472	4.0	3.0	0.0	0.0	5.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	14.0	0.0	40.0	57.0	0.0	0.0	4.0	0.0	4.0	57.0	34.0	8.0	24.0	4.0	7.0	0.0	0.0	0.0	3.0	16.0
OTU_1340	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	210.0	59.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_1154	183.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	420.0	0.0	0.0	347.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	362.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_3789	4.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	4.0	0.0	4.0	6.0	0.0	0.0	13.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_1121	113.0	30.0	25.0	1.0	309.0	151.0	6.0	0.0	3.0	22.0	7.0	3.0	22.0	29.0	216.0	20.0	17.0	4.0	0.0	3.0	24.0	1.0	18.0	19.0	2.0	212.0	255.0	0.0	72.0	0.0	61.0	50.0	41.0	39.0	36.0	84.0	9.0	73.0	173.0	26.0	2.0	8.0	38.0	17.0	0.0
OTU_1447	92.0	50.0	21.0	220.0	3.0	34.0	23.0	21.0	35.0	40.0	28.0	30.0	16.0	17.0	44.0	34.0	14.0	18.0	3.0	100.0	8.0	63.0	7.0	20.0	8.0	23.0	194.0	57.0	92.0	150.0	17.0	11.0	17.0	37.0	45.0	30.0	68.0	714.0	33.0	19.0	174.0	32.0	50.0	38.0	136.0
OTU_1348	59.0	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	38.0	73.0	0.0	0.0	0.0	0.0	0.0
OTU_1076	112.0	91.0	193.0	48.0	104.0	260.0	17.0	147.0	10.0	76.0	38.0	197.0	26.0	106.0	190.0	757.0	153.0	244.0	375.0	10.0	388.0	186.0	105.0	0.0	78.0	68.0	20.0	0.0	7.0	144.0	2.0	23.0	182.0	94.0	81.0	15.0	0.0	235.0	68.0	26.0	46.0	4.0	428.0	122.0	162.0
OTU_1181	341.0	42.0	0.0	0.0	0.0	0.0	0.0	13.0	52.0	10.0	105.0	0.0	0.0	1.0	0.0	2.0	0.0	288.0	36.0	5.0	26.0	16.0	0.0	0.0	0.0	32.0	0.0	6.0	0.0	13.0	16.0	17.0	0.0	17.0	6.0	0.0	0.0	0.0	10.0	0.0	3.0	0.0	43.0	1.0	6.0
OTU_1299	33.0	12.0	0.0	0.0	0.0	1.0	0.0	2.0	91.0	0.0	85.0	61.0	0.0	14.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	84.0	26.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	72.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_634	47.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0
OTU_2028	102.0	73.0	0.0	0.0	3.0	89.0	0.0	5.0	184.0	163.0	0.0	243.0	564.0	1.0	50.0	0.0	13.0	34.0	18.0	18.0	16.0	6.0	1.0	1132.0	0.0	3.0	0.0	78.0	439.0	110.0	4.0	1.0	15.0	34.0	7.0	67.0	1.0	20.0	23.0	176.0	0.0	0.0	480.0	142.0	198.0
OTU_453	4.0	90.0	28.0	30.0	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	5.0	0.0	0.0	9.0	0.0	3.0	0.0	3.0	0.0	4.0	10.0	12.0	42.0	3.0	8.0	15.0	7.0	3.0	24.0	22.0	63.0	0.0	0.0	0.0	31.0	4.0	0.0	3.0	0.0
OTU_2749	2.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_566	0.0	14.0	56.0	37.0	193.0	0.0	0.0	0.0	4.0	0.0	0.0	18.0	1.0	18.0	2.0	26.0	306.0	10.0	16.0	0.0	11.0	15.0	0.0	0.0	3.0	1.0	18.0	1.0	5.0	5.0	321.0	8.0	36.0	3.0	5.0	8.0	1.0	30.0	2.0	1.0	12.0	2.0	23.0	7.0	0.0
OTU_651	47.0	959.0	0.0	400.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	1.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_1164	25.0	24.0	0.0	0.0	1.0	0.0	0.0	5.0	4.0	21.0	0.0	9.0	0.0	0.0	1.0	84.0	0.0	60.0	5.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	8.0	0.0	30.0	1256.0	0.0	0.0	0.0	18.0	6.0	13.0	27.0	0.0	2.0	2.0	111.0	0.0	0.0	2.0	10.0
OTU_1214	29.0	2.0	0.0	1.0	0.0	0.0	94.0	27.0	0.0	10.0	0.0	3.0	2.0	3.0	36.0	17.0	0.0	0.0	13.0	0.0	7.0	2.0	0.0	0.0	0.0	73.0	3.0	0.0	21.0	4.0	1.0	0.0	0.0	0.0	2.0	31.0	27.0	310.0	171.0	16.0	278.0	28.0	0.0	9.0	0.0
OTU_983	53.0	0.0	3.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.0	0.0	0.0	0.0	0.0	11.0	10.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	1.0	9.0	5.0	0.0	9.0	6.0	17.0	19.0	1.0	6.0	0.0	0.0	0.0
OTU_597	170.0	381.0	156.0	55.0	59.0	95.0	29.0	399.0	75.0	215.0	11.0	90.0	22.0	314.0	215.0	537.0	77.0	56.0	23.0	233.0	161.0	320.0	128.0	413.0	378.0	233.0	196.0	248.0	372.0	485.0	182.0	217.0	186.0	152.0	79.0	28.0	86.0	566.0	275.0	230.0	374.0	294.0	200.0	261.0	435.0
OTU_2002	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_223	60.0	2.0	77.0	37.0	38.0	9.0	0.0	0.0	3.0	0.0	15.0	0.0	10.0	8.0	46.0	0.0	0.0	75.0	7.0	5.0	4.0	4.0	5.0	0.0	0.0	91.0	27.0	3.0	0.0	0.0	1.0	2.0	17.0	22.0	12.0	26.0	64.0	22.0	2.0	54.0	42.0	15.0	9.0	226.0	0.0
OTU_1760	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_3375	6.0	3.0	3.0	3.0	9.0	0.0	1.0	1.0	0.0	0.0	0.0	7.0	12.0	4.0	8.0	0.0	0.0	0.0	0.0	6.0	1.0	0.0	0.0	8.0	89.0	7.0	0.0	9.0	5.0	1.0	0.0	5.0	4.0	1.0	6.0	0.0	3.0	18.0	1.0	40.0	2.0	1.0	3.0	5.0	2.0
OTU_173	12.0	4.0	0.0	208.0	16.0	0.0	0.0	5.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	8.0	38.0	0.0	1.0	1.0	3.0	0.0	0.0	34.0	1.0	4.0	0.0	2.0	0.0	5.0	0.0	0.0	21.0	6.0	0.0	13.0	41.0	10.0	8.0	0.0	14.0	2.0	6.0	1.0	0.0
OTU_15	27.0	47.0	92.0	277.0	55.0	0.0	1.0	49.0	7.0	30.0	57.0	116.0	163.0	198.0	182.0	168.0	226.0	220.0	247.0	53.0	46.0	139.0	382.0	66.0	214.0	59.0	260.0	350.0	3.0	119.0	9.0	81.0	74.0	24.0	40.0	441.0	155.0	80.0	338.0	150.0	760.0	23.0	181.0	217.0	31.0
OTU_3002	57.0	23.0	65.0	22.0	11.0	9.0	13.0	56.0	5.0	29.0	0.0	9.0	15.0	1.0	2.0	6.0	10.0	8.0	2.0	9.0	2.0	5.0	10.0	28.0	6.0	10.0	3.0	16.0	18.0	8.0	21.0	12.0	1.0	4.0	7.0	61.0	4.0	15.0	10.0	3.0	8.0	21.0	14.0	20.0	12.0
OTU_646	53.0	158.0	189.0	0.0	58.0	0.0	0.0	16.0	1.0	0.0	28.0	84.0	42.0	609.0	139.0	0.0	46.0	507.0	0.0	0.0	4.0	61.0	319.0	0.0	9.0	193.0	445.0	0.0	0.0	0.0	7.0	10.0	0.0	8.0	111.0	109.0	232.0	87.0	2.0	2662.0	17.0	0.0	1.0	49.0	0.0
OTU_241	20.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	7.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	478.0	0.0
OTU_1113	72.0	211.0	0.0	0.0	583.0	0.0	0.0	13.0	8.0	1.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	178.0	0.0	0.0	59.0	1.0	0.0	132.0	5.0	40.0	48.0	16.0	66.0	1.0	51.0	113.0	54.0	1.0	2407.0	0.0	0.0	0.0
OTU_1547	14.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	41.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	8.0
OTU_673	1.0	61.0	23.0	285.0	80.0	944.0	2051.0	992.0	1277.0	1697.0	2598.0	2.0	125.0	300.0	837.0	375.0	42.0	634.0	274.0	123.0	45.0	23.0	147.0	337.0	598.0	74.0	347.0	0.0	738.0	0.0	0.0	118.0	2.0	6.0	0.0	119.0	3.0	416.0	45.0	380.0	6.0	131.0	0.0	0.0	0.0
OTU_219	33.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	144.0	78.0	150.0	1.0	146.0	0.0	45.0	102.0	1.0	20.0	44.0	4.0	26.0	97.0	0.0	0.0	0.0	94.0	455.0	0.0	0.0	2.0	0.0	0.0	0.0	5.0	9.0	43.0	0.0	91.0	5.0	0.0	14.0	47.0	0.0	0.0	0.0
OTU_3213	48.0	2351.0	23.0	121.0	42.0	47.0	93.0	42.0	148.0	14.0	0.0	34.0	343.0	47.0	96.0	206.0	53.0	36.0	19.0	302.0	163.0	319.0	19.0	184.0	8.0	263.0	201.0	14.0	210.0	11.0	87.0	155.0	40.0	136.0	258.0	68.0	123.0	115.0	25.0	299.0	127.0	151.0	20.0	104.0	71.0
OTU_2929	12.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_35	62.0	72.0	25.0	5.0	332.0	3.0	62.0	90.0	133.0	164.0	52.0	3.0	92.0	238.0	89.0	69.0	22.0	9.0	251.0	305.0	103.0	7.0	1.0	4.0	243.0	217.0	154.0	91.0	897.0	114.0	64.0	103.0	87.0	36.0	27.0	57.0	88.0	224.0	489.0	59.0	83.0	171.0	260.0	85.0	257.0
OTU_402	16.0	2.0	9.0	4.0	10.0	1.0	2.0	10.0	0.0	5.0	0.0	0.0	0.0	3.0	7.0	1.0	3.0	2.0	17.0	3.0	4.0	0.0	0.0	0.0	0.0	21.0	14.0	0.0	0.0	1.0	6.0	8.0	0.0	0.0	0.0	10.0	1.0	19.0	20.0	1.0	0.0	0.0	0.0	1.0	0.0
OTU_278	3.0	163.0	18.0	5.0	4.0	1.0	0.0	5.0	2.0	27.0	1.0	44.0	4.0	18.0	0.0	0.0	0.0	0.0	73.0	2.0	34.0	4.0	127.0	348.0	1.0	4.0	0.0	23.0	306.0	441.0	175.0	8.0	0.0	0.0	0.0	207.0	304.0	0.0	228.0	0.0	17.0	6.0	0.0	7.0	36.0
OTU_1128	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	65.0	23.0	173.0	0.0	30.0	0.0	21.0	51.0	0.0	39.0	31.0	0.0	4.0	29.0	0.0	0.0	0.0	36.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	14.0	0.0	137.0	4.0	0.0	2.0	15.0	0.0	0.0	0.0
OTU_192	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0
OTU_166	54.0	343.0	244.0	645.0	421.0	19.0	513.0	89.0	102.0	302.0	2101.0	639.0	139.0	404.0	390.0	693.0	1799.0	613.0	882.0	398.0	515.0	376.0	301.0	819.0	3303.0	301.0	293.0	62.0	113.0	28.0	47.0	203.0	710.0	209.0	251.0	176.0	685.0	184.0	724.0	127.0	173.0	78.0	720.0	329.0	700.0
OTU_1414	28.0	6.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	4.0	0.0	0.0	0.0	0.0	67.0	10.0	0.0	0.0	0.0	2.0	3.0	0.0	0.0	0.0	0.0	46.0	3.0	0.0	0.0	0.0	0.0	10.0	1.0	19.0	6.0	47.0	0.0	0.0	0.0	0.0	2.0	7.0	22.0	5.0	0.0
OTU_211	38.0	1654.0	9.0	198.0	29.0	106.0	128.0	56.0	154.0	6.0	0.0	59.0	335.0	24.0	46.0	136.0	19.0	19.0	9.0	288.0	99.0	186.0	116.0	128.0	3.0	208.0	320.0	18.0	236.0	42.0	67.0	128.0	21.0	83.0	148.0	80.0	120.0	135.0	72.0	1010.0	666.0	190.0	18.0	112.0	60.0
OTU_366	8.0	0.0	0.0	22.0	13.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	32.0	0.0	51.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	3.0	5.0	0.0	5.0	0.0	0.0	11.0	0.0	3.0	0.0
OTU_1137	12.0	0.0	8.0	0.0	2.0	0.0	0.0	14.0	9.0	22.0	0.0	0.0	0.0	281.0	179.0	305.0	5.0	27.0	66.0	0.0	18.0	0.0	3.0	0.0	2.0	94.0	3.0	0.0	0.0	0.0	0.0	22.0	0.0	1.0	4.0	0.0	0.0	0.0	10.0	29.0	27.0	0.0	231.0	57.0	0.0
OTU_762	29.0	3.0	28.0	0.0	226.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	5.0	33.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	16.0	333.0	0.0	26.0	0.0	0.0	0.0	0.0	11.0	2.0	21.0	16.0	35.0	13.0	2.0	48.0	27.0	0.0	0.0	13.0	2.0	129.0
OTU_1595	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	7.0	2.0	67.0	10.0	21.0	24.0	0.0	1.0	7.0	1.0	26.0	0.0	0.0	12.0	0.0	1.0	0.0	0.0	0.0	24.0	0.0	0.0	6.0	1.0	4.0	5.0	0.0	0.0	0.0	54.0	5.0	7.0	1.0	6.0	1.0
OTU_1157	31.0	0.0	103.0	100.0	357.0	13.0	688.0	0.0	260.0	175.0	307.0	5.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	73.0	1.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	180.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	139.0	49.0	0.0	0.0	0.0	0.0	6.0	39.0
OTU_261	39.0	7.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	5.0	72.0	0.0	0.0	0.0	0.0	0.0	0.0
OTU_1482	32.0	0.0	0.0	12.0	6.0	222.0	78.0	94.0	38.0	134.0	65.0	4.0	215.0	333.0	70.0	478.0	206.0	225.0	116.0	5.0	100.0	158.0	24.0	10.0	41.0	151.0	119.0	58.0	69.0	1.0	30.0	95.0	9.0	31.0	196.0	238.0	9.0	307.0	207.0	71.0	6.0	40.0	25.0	30.0	87.0
OTU_768	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	6.0
OTU_1284	12.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	12.0	3.0	1.0	20.0	8.0	0.0	0.0	5.0	0.0	18.0	0.0	98.0	1.0	313.0	3.0	0.0	0.0	1.0	0.0	0.0	14.0	27.0	1.0	8.0	1.0	0.0	0.0	0.0	16.0	16.0	3.0	4.0	10.0	0.0
OTU_1487	3.0	1.0	0.0	5.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	3.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	3.0	5.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0	0.0	1.0	3.0	0.0	0.0	0.0	1.0	0.0	14.0	0.0	0.0	1.0	0.0	0.0
OTU_641	31.0	48.0	396.0	143.0	0.0	5.0	2.0	8.0	32.0	41.0	1.0	0.0	6.0	3.0	113.0	0.0	0.0	0.0	11.0	0.0	0.0	106.0	12.0	0.0	0.0	17.0	19.0	1.0	0.0	984.0	0.0	0.0	64.0	418.0	3.0	0.0	0.0	48.0	6.0	42.0	129.0	223.0	48.0	37.0	125.0
OTU_1009	2.0	11.0	0.0	0.0	163.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	18.0	0.0	14.0	1.0	0.0	0.0	0.0	2.0	40.0	0.0	0.0	13.0	78.0	9.0	29.0	0.0	4.0	0.0	4.0	4.0	87.0	14.0	3.0	114.0	27.0	26.0	83.0	208.0	1.0	35.0	0.0	1.0	0.0
OTU_1549	21.0	3.0	0.0	0.0	5.0	0.0	0.0	7.0	0.0	0.0	0.0	0.0	71.0	16.0	14.0	0.0	0.0	0.0	0.0	76.0	5.0	0.0	0.0	7.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	34.0	4.0	16.0	4.0	0.0	1.0	0.0	23.0	0.0	5.0	0.0	7.0	0.0
OTU_262	30.0	41.0	18.0	26.0	0.0	9.0	2.0	3.0	7.0	13.0	1.0	4.0	2.0	6.0	5.0	6.0	3.0	2.0	0.0	20.0	5.0	5.0	0.0	13.0	2.0	6.0	3.0	2.0	17.0	46.0	2.0	4.0	5.0	4.0	4.0	2.0	2.0	39.0	2.0	3.0	14.0	11.0	3.0	6.0	16.0
OTU_1259	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	60.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	262.0
OTU_1126	19.0	44.0	1.0	57.0	3.0	97.0	4.0	0.0	41.0	5.0	0.0	2.0	4.0	9.0	32.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	27.0	6.0	27.0	28.0	380.0	5.0	70.0	52.0	19.0	240.0	30.0	307.0	69.0	89.0	141.0	2.0	4.0	59.0	97.0	32.0
OTU_1529	0.0	1.0	0.0	0.0	130.0	0.0	0.0	2.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0
OTU_3750	7.0	40.0	2.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	395.0	0.0	0.0	1.0	30.0	0.0	0.0	0.0	3.0	3.0	81.0	39.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	6.0	4.0	89.0	1.0	0.0	1.0	0.0	0.0	0.0	13.0	0.0
OTU_272	3.0	9.0	0.0	2.0	2.0	2.0	1.0	5.0	6.0	3.0	1.0	3.0	9.0	5.0	3.0	4.0	1.0	2.0	0.0	15.0	2.0	2.0	3.0	7.0	26.0	6.0	3.0	14.0	6.0	16.0	9.0	3.0	12.0	13.0	3.0	9.0	15.0	28.0	1.0	0.0	8.0	6.0	1.0	7.0	7.0
OTU_1160	37.0	79.0	129.0	0.0	19.0	0.0	0.0	5.0	1.0	0.0	11.0	202.0	83.0	53.0	55.0	1.0	7.0	647.0	0.0	0.0	1.0	45.0	95.0	0.0	39.0	88.0	82.0	0.0	0.0	0.0	3.0	7.0	0.0	4.0	39.0	27.0	56.0	40.0	1.0	901.0	7.0	0.0	2.0	24.0	0.0
OTU_1600	8.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
