"OTU_ID"	"F01"	"F02"	"F03"	"F04"	"F05"	"F06"	"F07"	"F08"	"F09"	"F10"	"F11"	"F12"	"F13"	"F14"	"F15"	"F16"	"F17"	"F18"	"F19"	"F20"	"F21"	"F22"	"F23"	"F24"	"F25"	"F26"	"F27"	"F28"	"F29"	"F30"	"F31"	"F32"	"F33"	"F34"	"F35"	"F36"	"F37"	"F38"	"F39"	"F40"	"F41"	"F42"	"F43"	"F44"	"F45"	"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"OTU_1095"	541	234	413	211	345	281	485	124	265	275	23	305	619	385	182	504	259	91	188	858	452	328	665	474	8	663	671	207	408	508	227	229	302	210	422	230	222	292	795	41	819	807	387	583	1026	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Leucosporidiales"	"Leucosporidiaceae"	"Leucosporidium"	"Leucosporidium intermedium"
"OTU_1096"	2	2	0	418	114	0	0	0	0	0	2	0	720	0	0	3	0	0	18299	2	2	1	1	0	1	0	6	12	56	0	0	2	1050	33	2	0	124	32	237	244	33	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA
"OTU_1097"	278	93	53	198	52	269	79	140	171	138	98	185	198	8	42	3	0	18	190	52	7	0	46	91	81	174	72	16	104	41	25	9	7	2	6	81	96	11	30	2	5	20	16	24	30	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	NA
"OTU_1098"	0	9	24	42	0	6	4	19	17	0	0	0	0	2617	607	0	0	2542	38	0	0	180	0	1	0	0	0	0	1	340	8	143	93	210	28	0	1	71	17	1	0	24	4	4	0	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	NA	NA	NA
"OTU_1099"	113	83	1546	0	1279	77	0	11	0	0	4946	56	194	45	4	0	3	0	256	3	67	232	756	103	712	10	982	0	0	299	261	6	1	0	161	7	0	675	14	0	258	0	1	11	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_11"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Entolomataceae"	"Clitocella"	"Clitocella mundula"
"OTU_110"	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	4	0	0	0	0	0	0	0	0	4	3	0	1	3	0	0	0	0	0	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA
"OTU_1100"	0	0	0	0	0	0	0	0	0	38	0	0	134	0	0	0	0	1	0	0	0	0	0	0	0	412	72	0	0	0	0	0	0	8412	4	539	56	293	0	0	0	6	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Sebacinales"	NA	NA	NA
"OTU_1101"	0	16	4	550	250	689	103	47	2	158	1166	0	3	208	831	415	1	195	378	105	25	454	438	0	28	62	248	6	2	1	39	45	235	13	104	14	0	382	72	56	3	383	134	3	301	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella alpina"
"OTU_1102"	0	58	205	0	63	0	3	4	0	0	3	701	0	26	637	242	3	9	11	106	13	1797	0	0	20	101	2888	760	17	123	0	0	1	0	32	7	33	39	0	14	390	60	11	19	0	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA
"OTU_1103"	0	0	0	0	59	0	4759	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	146	0	0	0	2	13	2	0	35	34	241	1800	3283	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pezizaceae"	NA	NA
"OTU_1104"	409	293	67	398	46	198	0	0	0	3	0	832	1714	0	0	0	7	0	0	4	2	0	1	0	0	220	0	1	295	0	16	13	102	0	35	58	454	0	0	0	0	0	0	2	0	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	NA	NA	NA
"OTU_1105"	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	5798	0	0	2	4	1	0	0	1	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Clavariaceae"	"Clavaria"	"Clavaria sp "
"OTU_1106"	0	155	86	20	103	107	0	213	0	39	0	0	109	43	0	127	0	17	7	174	13	1	16	93	0	12	0	121	478	1579	41	70	13	57	57	24	18	89	73	5	37	0	0	29	127	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA
"OTU_1107"	0	130	264	183	405	0	0	1	4	30	0	33	0	131	67	1	69	61	0	15	1125	422	137	24	241	39	360	128	1	0	40	5	212	130	259	0	0	69	57	0	520	328	165	446	263	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Nectria"	"Nectria sp "
"OTU_1108"	0	0	1	0	0	0	0	0	0	0	1	3	0	44	11	1454	163	417	749	25	89	106	18	0	0	0	0	0	0	0	0	0	0	0	116	46	0	0	1	0	1	274	1256	143	13	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1109"	0	0	0	1	14	0	0	0	0	0	0	0	0	68	76	3	41	256	149	0	92	5	0	0	0	10	42	0	0	0	35	122	76	120	172	522	407	199	420	0	280	145	154	198	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Chaetomiaceae"	NA	NA
"OTU_1110"	0	0	0	0	0	0	52	2	0	0	0	11	121	68	115	0	0	217	53	3	8	5	0	8	0	0	0	972	86	2	147	336	44	23	123	1	0	25	1	0	19	1374	189	108	5	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	NA	NA	NA
"OTU_1111"	10	0	0	0	0	0	0	0	0	0	413	2403	137	72	0	152	0	109	139	2	134	89	24	0	0	11	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA
"OTU_1112"	0	0	0	1	0	0	0	0	4	87	512	0	0	29	0	25	0	9	226	0	0	0	0	0	0	0	1	0	0	413	138	0	18	0	963	43	0	0	1	0	0	355	0	0	772	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	NA	NA
"OTU_1113"	72	211	0	0	583	0	0	13	8	1	0	0	0	0	95	0	0	1	0	0	0	0	0	0	178	0	0	59	1	0	132	5	40	48	16	66	1	51	113	54	1	2407	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Entolomataceae"	"Entoloma"	NA
"OTU_1114"	0	59	980	0	76	839	72	238	0	84	0	17	1	133	77	277	9	36	5	75	20	73	3	8	0	60	261	485	221	53	158	317	69	8	10	4	1	210	51	1	25	205	38	100	142	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	"Ilyonectria"	"Ilyonectria robusta"
"OTU_1115"	0	0	0	30	161	0	1	105	21	56	0	0	0	740	300	0	0	0	1273	0	90	4	36	0	0	4	14	0	1	0	0	0	3	10	163	11	208	74	0	5	0	0	0	2	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1116"	0	0	0	0	382	223	267	0	0	0	0	1	0	238	396	0	0	0	0	0	26	0	0	0	487	0	0	396	731	0	2	382	74	0	232	107	0	49	168	56	0	2	0	36	2	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	NA
"OTU_1117"	0	0	0	4	0	9	0	0	1	64	105	334	46	1	15	507	15	0	0	0	0	3	0	0	30	49	146	1	0	129	2	2	17	0	61	0	0	1046	2	228	0	8	22	3	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA
"OTU_1118"	0	184	24	0	3	0	0	5	0	0	0	3	0	0	0	0	982	0	0	6	11	0	126	169	2	0	0	937	0	0	22	0	21	0	0	165	0	18	0	1	0	0	3	0	117	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella hyalina"
"OTU_1119"	0	0	56	0	0	55	0	45	1	18	150	69	0	4	6	9	54	0	0	59	3	44	0	1	0	0	7	1	2	40	0	6	70	49	76	4	5	0	0	0	30	153	88	38	3	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"OTU_112"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	NA	NA	NA
"OTU_1120"	0	0	1	0	0	0	6	0	221	44	3434	1	0	0	0	0	0	5	1	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1121"	113	30	25	1	309	151	6	0	3	22	7	3	22	29	216	20	17	4	0	3	24	1	18	19	2	212	255	0	72	0	61	50	41	39	36	84	9	73	173	26	2	8	38	17	0	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	NA	NA	NA
"OTU_1122"	0	259	289	266	19	0	16	0	0	0	0	13	390	3	1	30	331	1	0	69	100	215	9	5	5	18	1	1081	82	2	885	84	71	36	26	151	313	35	154	316	37	72	155	13	21	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"OTU_1123"	0	0	7	0	31	2	42	0	57	0	43	1	0	3	0	0	0	0	0	302	134	0	1028	0	0	0	0	0	0	0	94	259	261	492	753	207	3	21	14	0	389	269	352	43	59	"Fungi"	"Chytridiomycota"	"Chytridiomycetes"	NA	NA	NA	NA
"OTU_1124"	0	0	10	454	824	12	0	0	3	5	438	0	1	223	0	0	186	0	9	0	22	1	116	0	49	1	160	4	2	0	6	24	347	117	75	43	443	98	121	315	1	119	73	25	0	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Hyaloscyphaceae"	NA	NA
"OTU_1125"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1557	0	0	0	0	27	0	0	0	0	0	0	0	193	0	0	0	0	0	0	1	0	0	0	14	0	0	4	0	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Herpotrichiellaceae"	NA	NA
"OTU_1126"	19	44	1	57	3	97	4	0	41	5	0	2	4	9	32	0	0	0	0	0	21	0	0	0	0	27	6	27	28	380	5	70	52	19	240	30	307	69	89	141	2	4	59	97	32	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	NA	NA	NA
"OTU_1127"	59	15	0	0	115	123	361	10	72	57	0	172	11	8	0	381	0	0	111	267	128	58	0	0	0	49	18	21	57	270	0	398	0	71	450	65	0	42	12	3	90	637	1	57	223	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	NA
"OTU_1128"	24	0	0	0	0	0	0	0	65	23	173	0	30	0	21	51	0	39	31	0	4	29	0	0	0	36	60	0	0	0	0	0	0	0	5	14	0	137	4	0	2	15	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Auriculariales"	NA	NA	NA
"OTU_1129"	253	0	0	0	0	324	0	2	25	0	0	1	554	225	116	0	0	12	6	0	2	1	0	0	35	1	17	0	0	3	0	0	0	7	7	1	0	14	4	0	24	0	6	3	3	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	NA	NA	NA
"OTU_1130"	0	0	0	0	0	55	26	0	0	0	0	17	0	16	0	0	0	0	0	123	116	0	0	0	0	0	44	0	0	28	36	0	834	39	117	209	118	0	1	0	0	3	58	9	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1131"	0	0	0	1151	60	0	0	68	540	0	0	0	0	132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	35	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	NA	NA
"OTU_1132"	0	0	0	0	0	0	0	0	0	86	0	1	0	40	0	0	0	0	6	1	0	0	0	6	0	3	0	94	0	0	0	0	0	0	0	1504	2	0	2	0	0	0	0	1	0	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella sp "
"OTU_1133"	0	5	22	0	1	0	44	1	11	1	0	25	27	340	103	214	0	15	4	4	3	3	0	169	22	30	70	0	9	0	40	61	100	101	134	96	53	39	83	118	6	134	4	10	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1134"	0	25	2	0	33	0	0	1	0	1	0	1	13	24	36	645	92	144	18	3	37	2	0	20	296	13	1	2	11	0	63	5	164	16	11	4	0	37	54	0	8	0	1	27	17	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	NA	NA	NA
"OTU_1135"	0	0	0	0	0	0	0	0	64	47	0	1	573	13	416	0	0	0	0	0	31	10	143	0	0	0	0	2	0	81	1	67	0	0	0	0	0	0	6	0	76	90	43	82	21	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Bolbitiaceae"	"Pholiotina"	"Pholiotina sulcata"
"OTU_1136"	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1214	0	0	0	0	437	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	5	0	3	0	"Fungi"	"Ascomycota"	"Pezizomycetes"	"Pezizales"	"Pyronemataceae"	"Tricharina"	NA
"OTU_1137"	12	0	8	0	2	0	0	14	9	22	0	0	0	281	179	305	5	27	66	0	18	0	3	0	2	94	3	0	0	0	0	22	0	1	4	0	0	0	10	29	27	0	231	57	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Nectriaceae"	NA	NA
"OTU_1138"	0	0	0	0	0	0	0	0	0	0	0	99	0	40	0	26	0	16	0	0	21	11	1	0	0	0	0	0	0	0	352	0	0	0	0	0	0	0	2	0	39	1	246	523	78	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Cordycipitaceae"	"Beauveria"	"Beauveria sp "
"OTU_1139"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	20	150	2020	0	0	0	0	0	0	0	1	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_114"	0	0	0	0	21	0	0	2	0	0	0	1	0	0	0	0	0	0	0	34	262	377	288	0	0	0	0	0	0	0	0	0	260	151	0	0	0	0	0	0	5	18	52	274	151	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Thelebolales"	"Thelebolaceae"	"Thelebolus"	"Thelebolus globosus"
"OTU_1140"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1994	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Tricholomataceae"	"Delicatula"	NA
"OTU_1141"	0	1	1	0	2	0	0	0	0	0	0	0	0	0	0	0	194	0	0	0	104	107	27	0	8	0	4	734	1	0	12	0	12	22	33	19	439	0	21	1	0	28	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1142"	0	0	0	0	0	0	0	0	0	0	0	0	0	68	346	142	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	47	0	677	141	0	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	NA	NA
"OTU_1143"	48	179	2	0	5	0	0	0	0	0	0	0	0	1	0	0	0	0	0	56	0	0	1	0	0	45	44	0	0	0	4	1	181	81	31	0	0	237	0	1	43	266	1	9	68	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1144"	285	0	118	0	76	0	37	5	21	27	1	0	195	88	134	0	0	0	14	65	535	23	24	0	0	69	18	0	2	0	0	66	0	0	0	18	23	0	0	2	0	0	0	0	128	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	"Mortierella sp "
"OTU_1145"	0	78	0	0	0	0	0	0	0	0	0	0	82	0	0	0	0	0	0	0	0	1	0	0	0	0	6	0	109	0	0	22	6	36	0	4	79	200	0	48	36	87	376	29	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1146"	0	2	0	120	30	0	483	0	0	0	1	0	1	22	0	21	81	0	55	4	36	0	135	4	0	1	0	0	4	0	2	23	0	1	36	1	5	8	0	1	97	252	51	64	7	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1147"	0	0	0	0	27	0	0	3	2	0	0	0	23	0	1	4	0	3	0	0	2	0	0	0	0	33	0	0	219	0	2	0	3	1	0	87	8	0	1168	6	1	0	105	56	0	"Fungi"	"Mortierellomycota"	NA	NA	NA	NA	NA
"OTU_1148"	0	0	0	0	0	0	0	0	0	0	0	40	340	2	0	2	0	1	0	0	615	5	3	299	186	99	2	0	0	0	0	0	0	46	49	0	0	0	257	0	0	1	0	49	0	"Fungi"	"Chytridiomycota"	NA	NA	NA	NA	NA
"OTU_1149"	0	239	0	3	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	0	0	261	0	0	0	626	269	0	7	0	0	12	0	94	0	0	22	34	0	0	0	1	1	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	NA
"OTU_115"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Sordariales"	"Lasiosphaeriaceae"	"Podospora"	"Podospora sp "
"OTU_1150"	0	0	0	0	0	0	0	0	568	0	0	233	1000	891	14	13	0	38	372	11	0	571	726	2	811	0	0	0	0	0	0	0	0	0	0	0	97	6	0	0	0	0	0	457	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1151"	0	0	0	0	0	0	0	0	0	20	1076	0	264	0	0	2	0	0	60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	"Pezizomycetes"	NA	NA	NA	NA
"OTU_1152"	0	0	0	0	0	0	0	0	0	53	0	0	0	2	0	0	0	2	0	0	0	0	0	0	0	305	62	0	0	0	32	1	4	13	23	0	14	0	0	0	509	81	84	0	62	"Fungi"	"Basidiomycota"	NA	NA	NA	NA	NA
"OTU_1153"	0	0	81	2	62	0	0	1	0	0	0	1	0	23	1	2	0	0	1	66	24	2	2	1	0	1	19	0	6	0	23	28	131	15	72	26	66	22	92	210	8	4	3	127	306	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1154"	183	0	0	1	0	0	0	0	0	420	0	0	347	0	0	0	0	0	0	0	0	0	0	0	0	0	362	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Incertae_sedis"	"Minimedusa"	"Minimedusa polyspora"
"OTU_1155"	0	36	0	0	1	4	0	34	0	80	1601	8	0	0	0	0	0	0	0	4	2	0	0	0	0	3	0	0	0	0	0	0	0	18	0	56	3	0	20	131	0	1	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1156"	0	0	0	0	0	0	0	0	30	8	0	20	0	21	0	0	0	0	38	0	0	0	0	0	0	22	5	0	6	0	23	0	139	14	120	21	24	20	7	30	0	0	754	16	7	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Clavariaceae"	NA	NA
"OTU_1157"	31	0	103	100	357	13	688	0	260	175	307	5	0	1	1	0	0	0	0	73	1	25	0	0	0	0	0	0	180	0	0	0	0	0	24	0	0	139	49	0	0	0	0	6	39	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1158"	0	0	0	0	0	0	0	0	0	14	0	0	0	0	2	0	0	0	0	0	0	0	1	0	1242	0	0	0	1	86	0	0	0	0	0	0	0	0	10	0	21	0	0	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Psathyrellaceae"	"Lacrymaria"	NA
"OTU_1159"	351	170	0	0	90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56	0	0	0	0	0	0	0	0	88	82	0	0	0	0	0	1	0	0	0	191	36	52	0	0	0	"Fungi"	"Entomophthoromycota"	"Basidiobolomycetes"	"Basidiobolales"	"Basidiobolaceae"	"Basidiobolus"	"Basidiobolus ranarum"
"OTU_1160"	37	79	129	0	19	0	0	5	1	0	11	202	83	53	55	1	7	647	0	0	1	45	95	0	39	88	82	0	0	0	3	7	0	4	39	27	56	40	1	901	7	0	2	24	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Tricholomataceae"	"Flagelloscypha"	"Flagelloscypha sp "
"OTU_1161"	147	1001	3050	2877	13169	675	1690	14	146	20	10	75	116	76	2	1	1417	0	3	57	100	9	7	1463	372	804	840	453	130	115	70	266	129	129	452	223	469	1729	114	2673	266	1336	438	326	95	"Fungi"	"Ascomycota"	"Leotiomycetes"	NA	NA	NA	NA
"OTU_1162"	0	0	0	0	0	0	0	4	0	0	409	1	0	238	25	22	2	89	32	0	47	2	0	0	0	0	0	0	0	0	0	0	0	219	62	0	0	4	0	0	0	0	0	0	1	"Fungi"	"Mortierellomycota"	"Mortierellomycetes"	"Mortierellales"	"Mortierellaceae"	"Mortierella"	NA
"OTU_1163"	16	9	0	0	8	0	0	0	11	1	1	0	0	94	21	6	59	16	43	4	33	8	14	2	1	12	38	4	96	4	9	40	32	65	15	9	31	44	66	23	29	213	9	39	212	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Didymosphaeriaceae"	"Paraconiothyrium"	"Paraconiothyrium brasiliense"
"OTU_1164"	25	24	0	0	1	0	0	5	4	21	0	9	0	0	1	84	0	60	5	0	0	0	0	0	14	0	8	0	30	1256	0	0	0	18	6	13	27	0	2	2	111	0	0	2	10	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Acrospermales"	"Incertae_sedis"	"Leptodiscella"	"Leptodiscella sp "
"OTU_1165"	0	0	0	0	0	0	168	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	200	0	0	0	0	0	240	0	0	6	571	"Fungi"	"Basidiomycota"	NA	NA	NA	NA	NA
"OTU_1166"	0	0	0	0	3	0	16	0	7	0	0	0	0	74	1	0	5	149	12	59	110	0	10	0	115	0	0	38	5	4	3	34	26	29	67	25	16	16	8	23	50	21	7	14	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1167"	0	0	0	439	18	0	0	4	0	25	62	0	0	1	0	0	0	1	0	34	16	0	0	0	238	7	29	0	0	0	274	5	0	0	0	7	0	5	0	0	0	0	7	19	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1168"	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	1	0	0	3	1	0	4	0	0	0	0	0	1	1	0	1	1	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Hypocreales"	"Hypocreaceae"	"Trichoderma"	"Trichoderma spirale"
"OTU_1169"	0	0	0	0	0	576	0	39	384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	33	20	0	24	4	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_117"	0	0	0	0	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12	15	6	5	0	0	0	0	0	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"OTU_1170"	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	93	0	0	0	0	0	1	0	0	0	2	0	0	0	0	0	0	0	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1171"	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	2	20	0	0	0	0	0	0	0	1525	223	0	5	14	24	8	3	1	1	0	0	0	14	152	0	1	0	"Fungi"	"Basidiomycota"	"Microbotryomycetes"	"Sporidiobolales"	NA	NA	NA
"OTU_1172"	19	25	0	1	4	0	0	8	0	0	0	1	1	0	0	0	19	0	0	0	0	0	0	0	0	0	104	155	48	36	13	216	122	0	4	29	112	0	0	3	0	0	0	17	0	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Venturiales"	"Venturiaceae"	"Venturia"	NA
"OTU_1173"	0	0	0	169	4	0	0	0	0	0	0	0	0	282	0	0	43	0	0	0	134	79	67	0	0	17	16	3	0	0	0	215	71	77	137	0	22	36	64	0	7	10	261	16	0	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Pleosporales"	"Leptosphaeriaceae"	"Plenodomus"	NA
"OTU_1174"	0	15	0	224	132	0	21	0	27	0	0	0	0	1	0	0	0	0	0	9	50	88	1	0	1	0	0	0	0	0	21	24	40	38	104	7	104	5	37	5	0	1	2	2	0	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	NA	NA	NA
"OTU_1175"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1033	0	0	0	0	0	0	0	1	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1176"	0	0	32	0	32	0	0	0	0	20	0	0	0	0	1	0	0	0	0	0	415	0	0	0	35	1	0	0	0	0	0	34	11	3	17	24	25	1	7	160	62	0	0	18	0	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"OTU_1177"	0	12	10	0	1672	279	0	0	0	6	16	35	201	214	0	7	137	0	6	4	38	4	0	0	20	6	312	0	20	0	4	6	40	70	34	102	337	54	1	1	0	96	159	18	1	"Fungi"	"Ascomycota"	"Eurotiomycetes"	"Chaetothyriales"	"Trichomeriaceae"	"Knufia"	"Knufia tsunedae"
"OTU_1178"	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0	0	0	196	0	0	0	0	603	0	1	1	0	0	1	0	0	33	0	0	128	3	0	0	0	0	0	0	0	0	"Fungi"	NA	NA	NA	NA	NA	NA
"OTU_1179"	0	0	0	0	29	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	433	0	0	0	0	0	605	2	0	0	0	0	0	0	0	0	0	0	107	0	0	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	NA	NA	NA
"OTU_1180"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	9	0	0	0	0	0	0	0	0	22	101	9	2	480	19	19	157	24	0	0	0	3	0	0	"Fungi"	"Ascomycota"	"Sordariomycetes"	"Ophiostomatales"	"Ophiostomataceae"	NA	NA
